CMPLNT_FR_DT,CMPLNT_FR_TM,OFNS_DESC,LOC_OF_OCCUR_DESC,Latitude,Longitude
02/27/2007,01:57:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.710101141,-73.940933222
02/26/2007,13:07:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.654071479,-73.951380283
02/26/2007,02:12:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.661774156,-73.898094614
02/25/2007,03:09:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.663815561,-73.900416397
02/25/2007,00:09:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.732393394,-73.867508075
02/24/2007,03:16:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.790325047,-73.941710718
02/23/2007,02:58:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.683824086,-73.753707701
02/22/2007,05:40:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.864331297,-73.866377534
02/21/2007,13:02:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.873596612,-73.878059876
02/21/2007,08:43:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.641802231,-73.888291682
02/18/2007,04:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.751842512,-73.824266492
05/04/2006,21:12:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.691162809,-73.919263659
02/11/2007,04:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.625563328,-74.075508394
02/11/2007,04:03:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.636754618,-74.134708152
02/11/2007,03:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.836106411,-73.858584971
02/10/2007,22:48:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.664691853,-73.889183323
02/10/2007,17:21:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.809845606,-73.936610968
02/10/2007,14:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.659026378,-73.878088068
02/08/2007,23:22:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.691037238,-73.780783607
02/08/2007,19:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.605813431,-73.762447922
02/08/2007,18:58:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.864491159,-73.896399299
10/03/2006,22:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.673622052,-73.92083866
02/06/2007,20:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.873331103,-73.846472226
02/04/2007,04:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.747742375,-73.883000035
02/04/2007,02:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.807918773,-73.919017282
02/03/2007,10:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.669703644,-73.922505131
02/01/2007,22:52:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.654767415,-73.91592354
01/31/2007,07:22:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.842267206,-73.920511491
12/24/2006,04:48:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.661656141,-73.915002948
01/30/2007,17:56:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.522961234,-74.223840431
12/17/2006,00:29:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.805225863,-73.914747379
01/28/2007,06:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.635523399,-73.92331946
01/28/2007,05:23:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.666682456,-73.881559776
01/28/2007,03:50:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.828863774,-73.911595082
01/27/2007,14:10:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.850289992,-73.899417923
01/27/2007,00:36:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.646100377,-73.896904159
01/26/2007,22:52:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.759273236,-73.935471516
01/23/2007,19:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.745421224,-73.915401332
01/21/2007,10:23:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.646358162,-73.92929972
12/21/2006,06:32:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.752394681,-73.867735384
01/16/2007,18:38:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.662978162,-73.934512165
01/16/2007,00:05:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.669900788,-73.958830733
01/14/2007,02:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.852392633,-73.899642472
01/13/2007,11:36:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.819509618,-73.953582535
01/12/2007,22:01:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.67278405,-73.866472894
01/11/2007,18:33:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.799623779,-73.940897133
01/09/2007,04:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.841904143,-73.923442998
01/08/2007,17:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.643647334,-73.952688708
12/31/2006,04:14:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.871061132,-73.892487688
01/05/2007,19:51:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.687736493,-73.945950658
01/05/2007,14:53:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.681138546,-73.936181675
01/05/2007,13:54:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.843243755,-73.86879805
01/05/2007,08:27:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.895943357,-73.853961629
12/30/2006,18:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.696776458,-73.742310848
01/03/2007,02:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.799099733,-73.931347939
01/01/2007,12:17:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.665566174,-73.920905893
12/31/2006,15:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.758065822,-73.870582925
12/31/2006,04:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.854491151,-73.886521079
12/30/2006,00:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.807263659,-73.956108823
12/29/2006,19:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.77346856,-73.93461292
12/29/2006,09:25:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.71378306,-73.920159704
12/26/2006,17:48:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.828696661,-73.898633929
12/28/2006,14:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.854431478,-73.905589403
12/26/2006,00:44:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.638248087,-73.935267866
12/25/2006,23:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.748509937,-74.001145527
12/25/2006,04:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.861575533,-73.908493126
12/25/2006,03:46:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.831591993,-73.859107696
12/24/2006,05:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.709713388,-73.794554991
12/24/2006,02:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.602620947,-73.914663965
12/24/2006,01:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.819512176,-73.897889204
12/24/2006,01:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.756010153,-73.832376854
12/23/2006,03:47:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.836998644,-73.92239339
12/22/2006,20:55:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.692630064,-73.925633783
12/21/2006,22:27:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.672516084,-73.925205588
12/21/2006,13:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.815122288,-73.920977435
12/19/2006,20:22:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.848717108,-73.896131091
12/19/2006,10:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.596768909,-73.759624593
12/19/2006,01:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.634289306,-74.097067232
12/18/2006,18:14:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.649394708,-73.926226134
12/17/2006,04:03:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.678971367,-73.949649605
12/17/2006,00:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.612667943,-73.912396435
12/15/2006,22:48:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.664975054,-73.892592767
12/15/2006,17:14:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.825311774,-73.875543208
12/15/2006,16:33:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.587879866,-73.808575342
12/14/2006,23:27:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.825295823,-73.904922545
12/14/2006,22:41:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.62240649,-73.928262423
12/13/2006,15:54:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.682103662,-73.921207168
12/12/2006,08:05:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.870374013,-73.851971299
12/11/2006,22:34:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.686139639,-73.941567416
12/11/2006,07:49:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.672143711,-73.926629961
12/10/2006,23:59:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.67834756,-73.91191358
12/10/2006,23:58:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.65774823,-73.889886858
12/10/2006,19:53:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.685266311,-73.952421208
12/10/2006,08:14:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.694715308,-73.974390448
12/10/2006,08:14:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.694715308,-73.974390448
12/10/2006,08:14:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.694715308,-73.974390448
12/09/2006,21:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.663893922,-73.916070634
12/07/2006,04:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.863913931,-73.9234502
12/06/2006,15:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.737140778,-73.990330768
12/06/2006,04:22:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.749019446,-73.870867574
12/05/2006,22:03:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.685200086,-73.939934878
12/05/2006,21:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.656107386,-73.928896544
12/05/2006,10:38:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.74258113,-73.836936031
12/05/2006,09:13:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.839273869,-73.858632449
12/04/2006,20:26:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.656654518,-73.930402478
12/04/2006,13:05:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.787120969,-73.939814045
12/03/2006,19:12:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.828981339,-73.897759041
12/02/2006,18:52:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.673429889,-73.950165701
12/02/2006,18:26:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.680917265,-73.938096365
12/02/2006,07:02:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.854740305,-73.841721849
12/02/2006,05:32:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.664285742,-73.771881817
12/02/2006,01:16:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.702810291,-73.939482614
12/01/2006,10:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.796213706,-73.93378879
12/01/2006,10:10:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.845045938,-73.880418148
11/30/2006,01:27:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.819145544,-73.822011339
11/27/2006,22:56:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.684533396,-73.9522739
11/27/2006,19:03:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.596112462,-73.782845262
11/26/2006,04:57:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.84719727,-73.921340534
11/08/2006,13:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.679897009,-73.966511203
11/25/2006,23:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.831434202,-73.818831033
11/25/2006,04:27:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.846260031,-73.901755295
11/24/2006,20:55:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.832828153,-73.943870584
11/24/2006,13:23:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.69462362,-73.844153865
11/23/2006,22:47:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.836566051,-73.943054313
11/23/2006,01:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.650049618,-74.003388971
11/22/2006,19:26:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.651939037,-73.945806672
11/22/2006,05:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.85502101,-73.881199099
11/19/2006,22:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.66553555,-73.928641381
11/19/2006,18:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.810954674,-73.919353161
11/19/2006,01:50:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.642490491,-73.996913377
11/18/2006,20:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.839560023,-73.923236082
11/18/2006,15:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.850037237,-73.899139983
11/18/2006,02:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.82893365,-73.950396131
11/16/2006,19:42:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.661729898,-73.914527075
11/15/2006,19:17:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.797982057,-73.94571668
11/15/2006,15:56:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.645959121,-73.901722302
11/15/2006,11:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.87329181,-73.870376743
11/14/2006,23:55:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.825146368,-73.951396208
11/13/2006,23:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.671664564,-73.857635859
11/13/2006,16:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.670432254,-73.943491749
11/12/2006,21:58:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.693726606,-73.820056261
11/12/2006,04:32:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.762334776,-73.989785637
11/12/2006,04:21:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.882452283,-73.899318638
11/12/2006,01:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.70446856,-73.926114694
11/11/2006,19:28:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.877041796,-73.84636964
11/11/2006,06:17:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.829692079,-73.940653616
11/11/2006,05:02:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.685332169,-73.980703955
11/09/2006,19:22:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.601367653,-74.009684865
11/08/2006,21:32:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.845191125,-73.934936384
11/08/2006,20:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.754972311,-73.946354503
11/08/2006,14:03:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.687292745,-73.844463065
11/07/2006,10:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.83398825,-73.886603027
11/05/2006,21:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.606239663,-73.942991466
11/05/2006,04:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.807760378,-73.943346267
11/05/2006,04:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.86209525,-73.925057462
11/04/2006,17:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.65038936,-73.834768444
11/04/2006,05:19:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.643361109,-73.957766091
11/02/2006,01:09:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.640121693,-74.08714885
11/01/2006,18:02:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.694715308,-73.974390448
11/01/2006,17:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.737220665,-74.005183208
11/01/2006,17:38:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.759139936,-73.990266211
10/31/2006,20:19:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.698826681,-73.73619728
10/30/2006,17:34:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.723822675,-73.806319666
10/29/2006,17:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.659989935,-73.941143389
10/29/2006,12:47:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.593867827,-73.968966828
10/29/2006,05:07:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.819095837,-73.942852488
10/28/2006,04:17:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.762976076,-73.981894378
10/27/2006,03:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.672546665,-73.900370915
10/27/2006,02:54:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.856403165,-73.930106709
10/26/2006,21:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.634953615,-73.887914028
10/25/2006,22:23:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.672432491,-73.915472281
10/23/2006,19:08:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.84770738,-73.938779711
10/23/2006,11:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.824200272,-73.898019311
10/23/2006,11:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.824200272,-73.898019311
10/23/2006,11:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.824200272,-73.898019311
10/20/2006,15:09:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.819721604,-73.95520821
10/20/2006,15:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.585760366,-73.986734394
10/20/2006,07:46:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.896261199,-73.887838737
10/20/2006,07:46:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.896261199,-73.887838737
10/20/2006,00:58:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.681567894,-73.912850351
10/19/2006,22:46:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.679568487,-73.941245088
10/19/2006,18:34:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.838289935,-73.924314505
10/17/2006,12:58:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.795785066,-73.963578043
10/17/2006,12:58:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.795785066,-73.963578043
10/16/2006,22:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.855524586,-73.893785242
10/16/2006,08:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.825376043,-73.938099286
10/16/2006,04:43:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.668933704,-73.996483186
10/16/2006,02:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.76167643,-73.996297803
10/14/2006,03:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.628145915,-73.928367934
10/14/2006,02:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.703982028,-73.96537743
10/12/2006,23:27:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.823682942,-73.916891628
10/11/2006,19:21:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.83406831,-73.94294804
10/09/2006,19:41:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.638984176,-74.171252305
10/08/2006,21:55:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.654045636,-74.010013268
10/08/2006,04:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.76292907,-73.807415255
10/08/2006,02:11:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.670168236,-73.915727489
10/06/2006,18:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.592105413,-74.069320689
10/06/2006,16:50:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.660481724,-73.881296857
10/06/2006,11:07:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.664178005,-73.872715128
10/04/2006,22:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.691878869,-73.947061558
10/04/2006,21:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.854801214,-73.892152485
10/04/2006,20:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.649332196,-73.927195603
10/03/2006,22:29:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.877516734,-73.863949955
10/02/2006,22:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.704618284,-73.924210189
09/25/2006,15:48:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.605598234,-73.754093517
10/02/2006,04:54:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.652454746,-73.92561009
10/01/2006,04:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.75977787,-73.900262101
10/01/2006,00:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.857767884,-73.900939379
09/30/2006,21:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.829576786,-73.852065675
09/30/2006,06:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.644834518,-73.996268247
09/04/2006,11:05:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.890443645,-73.848078344
09/29/2006,08:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.834335611,-73.939644856
09/28/2006,15:12:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.633037168,-74.008540158
09/27/2006,23:33:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.815527057,-73.947263063
09/27/2006,20:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.653578846,-73.915816919
09/26/2006,00:50:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.829311978,-73.949376854
09/24/2006,14:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.575991993,-73.990606073
09/24/2006,05:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.849255969,-73.910288431
09/24/2006,02:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.625911345,-74.076373376
09/23/2006,22:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.817961441,-73.84601468
09/23/2006,14:54:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.841405872,-73.86974496
09/23/2006,05:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.653009068,-73.957882516
09/23/2006,01:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.885449566,-73.844896371
09/21/2006,03:08:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.870140948,-73.888840951
09/20/2006,21:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.849651826,-73.904229879
08/28/2006,18:09:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.818504014,-73.93950386
09/20/2006,16:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.68888229,-73.871402315
09/19/2006,19:31:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.642103028,-73.948639667
09/19/2006,18:39:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.624522962,-73.938116247
09/19/2006,13:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.834823614,-73.902690079
09/19/2006,02:17:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.679284397,-73.92905931
09/18/2006,19:52:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.654952417,-73.958000222
09/18/2006,05:12:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.709313125,-73.793286573
09/17/2006,23:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.676506162,-73.942920589
09/17/2006,04:07:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.850934432,-73.942716695
09/16/2006,23:27:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.689111202,-73.945058895
09/16/2006,13:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.852496158,-73.895676963
09/16/2006,12:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.7191635,-73.808822379
09/14/2006,06:36:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.703132795,-74.013713824
09/14/2006,06:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.692082658,-73.948550685
09/14/2006,01:10:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.688725348,-73.961422531
09/14/2006,00:39:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.656001766,-73.904356504
09/13/2006,20:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.67374001,-73.956863621
09/11/2006,18:22:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.653674996,-73.96278707
